arm,model,seed,checkpoint_role,case,shape,num_examples,status,accuracy,loss,query_accuracy,dataset_hash,wall_clock_sec,peak_allocated_mib,logical_source_id,raw_result_path
flash-fastest,flash,123,last,64x4-n1000,64x4,1000,completed,0.99975,0.004171944590983912,0.99975,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.78217482380569,652.84521484375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-64x4-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,64x8-n1000,64x8,1000,completed,1.0,0.004298163791419938,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.503301297314465,652.84521484375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-64x8-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,64x16-n1000,64x16,1000,completed,1.0,0.0049927370315417646,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.7687862468883395,652.84521484375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-64x16-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,128x32-n1000,128x32,1000,completed,0.9999375,0.007768722247332335,0.9999375,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.711548358201981,1293.13427734375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-128x32-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,256x64-n1000,256x64,1000,completed,0.99821875,0.02860018717683852,0.99821875,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,7.993445659056306,2573.71240234375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-256x64-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,512x64-n1000,512x64,1000,completed,0.995796875,0.05334688951820135,0.995796875,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.110349848866463,5134.86865234375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-512x64-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,512x128-n1000,512x128,1000,completed,0.98965625,0.12469070256128907,0.98965625,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.03335103392601,5134.86865234375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-512x128-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,1024x256-n1000,1024x256,1000,completed,0.76400390625,1.4955684225559234,0.76400390625,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.696981862187386,10257.18115234375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-1024x256-n1000-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,1024x256-n500,1024x256,500,completed,0.7635078125,1.4933072595596313,0.7635078125,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.576384332031012,10257.18115234375,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-1024x256-n500-b128-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,2048x512-n500,2048x512,500,completed,0.200015625,6.8249908008575435,0.200015625,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.795343541540205,10257.1806640625,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-2048x512-n500-b64-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,4096x1024-n500,4096x1024,500,completed,0.012302734375,11.292872346878053,0.012302734375,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,10.946858728304505,10257.1806640625,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-4096x1024-n500-b32-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,8190x512-n500,8190x512,500,completed,0.1132265625,9.402669778823853,0.1132265625,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,14.242305384017527,10257.1806640625,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-8190x512-n500-b16-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,last,8190x2047-n500,8190x2047,500,completed,0.00034782608691602947,12.448101831436157,0.00034782608695652176,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,14.770136966370046,10257.1806640625,3090-flash-fastest-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-last-8190x2047-n500-b16-9ff675f56db81b17-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,64x4-n1000,64x4,1000,completed,0.99975,0.03651840802840888,0.99975,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.630617242306471,652.84521484375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-64x4-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,64x8-n1000,64x8,1000,completed,1.0,0.036882792823016645,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.75200982671231,652.84521484375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-64x8-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,64x16-n1000,64x16,1000,completed,1.0,0.03847028433904052,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.855890294536948,652.84521484375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-64x16-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,128x32-n1000,128x32,1000,completed,0.999875,0.041515259873121976,0.999875,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.71761651430279,1293.13427734375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-128x32-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,256x64-n1000,256x64,1000,completed,0.996890625,0.11838668517395853,0.996890625,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,7.826566095463932,2573.71240234375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-256x64-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,512x64-n1000,512x64,1000,completed,0.9945,0.15174382956326007,0.9945,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.148277395404875,5134.86865234375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-512x64-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,512x128-n1000,512x128,1000,completed,0.9899453125,0.2540000147968531,0.9899453125,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.09428841713816,5134.86865234375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-512x128-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,1024x256-n1000,1024x256,1000,completed,0.95421875,0.6467114581465722,0.95421875,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.58585062623024,10257.18115234375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-1024x256-n1000-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,1024x256-n500,1024x256,500,completed,0.95434375,0.6475788005590439,0.95434375,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.166637344285846,10257.18115234375,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-1024x256-n500-b128-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,2048x512-n500,2048x512,500,completed,0.79668359375,1.634905804872513,0.79668359375,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.606622922234237,10257.1806640625,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-2048x512-n500-b64-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,4096x1024-n500,4096x1024,500,completed,0.455732421875,3.318033151626587,0.455732421875,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,10.926638347096741,10257.1806640625,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-4096x1024-n500-b32-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,8190x512-n500,8190x512,500,completed,0.6160234375,2.673401445388794,0.6160234375,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,14.429925366304815,10257.1806640625,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-8190x512-n500-b16-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-fastest,flash,123,best,8190x2047-n500,8190x2047,500,completed,0.1605705935359001,5.275277508735657,0.16057059110893993,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,14.517426985315979,10257.1806640625,3090-flash-fastest-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s123-bf16-best-8190x2047-n500-b16-6e66b0f321261920-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,64x4-n1000,64x4,1000,completed,0.99975,0.004044736200710759,0.99975,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.685177646577358,823.20458984375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-64x4-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,64x8-n1000,64x8,1000,completed,1.0,0.003938988613430411,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.649504464119673,823.20947265625,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-64x8-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,64x16-n1000,64x16,1000,completed,1.0,0.00475259677041322,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.745905812829733,823.21728515625,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-64x16-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,128x32-n1000,128x32,1000,completed,0.99996875,0.007244339711498469,0.99996875,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.837563237175345,1293.13427734375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-128x32-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,256x64-n1000,256x64,1000,completed,0.99884375,0.023074320211075246,0.99884375,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,7.990208744071424,2573.71240234375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-256x64-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,512x64-n1000,512x64,1000,completed,0.996796875,0.04726275523658842,0.996796875,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.25838188547641,5134.86865234375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-512x64-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,512x128-n1000,512x128,1000,completed,0.991953125,0.11182569697871804,0.991953125,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.779462781734765,5134.86865234375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-512x128-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,1024x256-n1000,1024x256,1000,completed,0.75992578125,1.5203618499040603,0.75992578125,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,9.336513679474592,10257.18115234375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-1024x256-n1000-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,1024x256-n500,1024x256,500,completed,0.761421875,1.5113953404426574,0.761421875,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.636323205195367,10257.18115234375,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-1024x256-n500-b128-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,2048x512-n500,2048x512,500,completed,0.18805078125,6.941884838104248,0.18805078125,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,9.25248948391527,10257.1806640625,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-2048x512-n500-b64-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,4096x1024-n500,4096x1024,500,completed,0.010755859375,11.163041339874267,0.010755859375,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,12.416781401261687,10257.1806640625,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-4096x1024-n500-b32-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,8190x512-n500,8190x512,500,completed,0.11050390625,9.347598379135132,0.11050390625,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,19.463701113127172,10257.1806640625,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-8190x512-n500-b16-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,last,8190x2047-n500,8190x2047,500,completed,0.00033414753316901623,12.140777088165283,0.0003341475329750855,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,19.714924378320575,10257.1806640625,3090-flash-canonical-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-last-8190x2047-n500-b16-c6861012a990459c-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,64x4-n1000,64x4,1000,completed,1.0,0.030008010119199752,1.0,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,8.04098341986537,823.20654296875,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-64x4-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,64x8-n1000,64x8,1000,completed,1.0,0.030550288004800676,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.899831454269588,823.21142578125,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-64x8-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,64x16-n1000,64x16,1000,completed,1.0,0.031688689179718496,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.756670937873423,823.21875,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-64x16-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,128x32-n1000,128x32,1000,completed,0.999875,0.03468988117948175,0.999875,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,8.01603514701128,1293.13427734375,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-128x32-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,256x64-n1000,256x64,1000,completed,0.996734375,0.1052238291464746,0.996734375,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.222354162484407,2573.71240234375,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-256x64-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,512x64-n1000,512x64,1000,completed,0.9949375,0.13096325228363276,0.9949375,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.60244729463011,5134.86865234375,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-512x64-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,512x128-n1000,512x128,1000,completed,0.9903671875,0.23524104998260736,0.9903671875,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.781214629299939,5134.86865234375,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-512x128-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,1024x256-n1000,1024x256,1000,completed,0.9570625,0.6149665246009827,0.9570625,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,9.190498289652169,10257.18115234375,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-1024x256-n1000-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,1024x256-n500,1024x256,500,completed,0.956625,0.617387536585331,0.956625,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.457564510405064,10257.18115234375,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-1024x256-n500-b128-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
